run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,t_first_dma_done_ns,t_start_written_ns,t_first_cid_ns,t_batch_done_ns
c3_14q_decomp_p0-c3-10-r-1-1789960381,2026-09-20T20:13:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,-1,ok,,1,32,2,8,27.36,0.8756,973607184187663,973607185168943,0.98128,1664,262400,4096,38,256,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973607184240054,973607184240764,973607184274684,973607185152573
c3_14q_decomp_p0-c3-19-r7-1789960439,2026-09-20T20:13:59,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,7,ok,,1,4096,2,14,46.42,190.1199,973665001213593,973665192130623,190.91703,3968,458752,917504,201,47492,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973665001304824,973665001305494,973665001358315,973665192116923
c3_14q_decomp_p0-c3-19-r8-1789960440,2026-09-20T20:14:00,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,8,ok,,1,4096,2,14,46.42,190.1199,973665653566578,973665844489077,190.922499,3968,458752,917504,603,48834,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973665653657879,973665653658539,973665653710999,973665844469457
c3_14q_decomp_p0-c3-19-r9-1789960440,2026-09-20T20:14:00,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,9,ok,,1,4096,2,14,46.42,190.1199,973666306152675,973666497071184,190.918509,3968,458752,917504,314,47932,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973666306242516,973666306243446,973666306297626,973666497055964
c3_14q_decomp_p0-c3-24-r-1-1789960441,2026-09-20T20:14:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,-1,ok,,1,1024,2,6,59.48,60.9034,973666745916363,973666807055155,61.138792,10080,196864,98304,47,5292,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973666745955674,973666745956274,973666745981474,973666807044005
c3_14q_decomp_p0-c3-24-r0-1789960441,2026-09-20T20:14:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,0,ok,,1,1024,2,6,59.48,60.9034,973667011345808,973667072488089,61.142281,10080,196864,98304,51,5282,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973667011385218,973667011385838,973667011410459,973667072473059
c3_14q_decomp_p0-c3-24-r1-1789960442,2026-09-20T20:14:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,1,ok,,1,1024,2,6,59.48,60.9034,973667276975835,973667338114176,61.138341,10080,196864,98304,53,5375,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973667277015385,973667277016125,973667277041215,973667338104196
c3_14q_decomp_p0-c3-24-r2-1789960442,2026-09-20T20:14:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,2,ok,,1,1024,2,6,59.48,60.9034,973667540375589,973667601517621,61.142032,10080,196864,98304,47,5300,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973667540414889,973667540415539,973667540440710,973667601503770
c3_14q_decomp_p0-c3-24-r3-1789960442,2026-09-20T20:14:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,3,ok,,1,1024,2,6,59.48,60.9034,973667825877874,973667887017076,61.139202,10080,196864,98304,60,5303,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973667825918045,973667825918705,973667825942465,973667887005886
c3_14q_decomp_p0-c3-24-r4-1789960442,2026-09-20T20:14:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,4,ok,,1,1024,2,6,59.48,60.9034,973668108383050,973668169521291,61.138241,10080,196864,98304,47,5309,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973668108422340,973668108422960,973668108448261,973668169510911
c3_14q_decomp_p0-c3-24-r5-1789960443,2026-09-20T20:14:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,5,ok,,1,1024,2,6,59.48,60.9034,973668372018407,973668433158358,61.139951,10080,196864,98304,53,5339,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973668372058497,973668372059147,973668372083107,973668433146028
c3_14q_decomp_p0-c3-24-r6-1789960443,2026-09-20T20:14:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,6,ok,,1,1024,2,6,59.48,60.9034,973668636626713,973668697770845,61.144132,10080,196864,98304,49,5278,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973668636666294,973668636666954,973668636692154,973668697755125
c3_14q_decomp_p0-c3-24-r7-1789960443,2026-09-20T20:14:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,7,ok,,1,1024,2,6,59.48,60.9034,973668920867756,973668982010888,61.143132,10080,196864,98304,681,6413,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973668920907326,973668920907996,973668920933387,973668981996437
c3_14q_decomp_p0-c3-24-r8-1789960444,2026-09-20T20:14:04,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,8,ok,,1,1024,2,6,59.48,60.9034,973669205396552,973669266541233,61.144681,10080,196864,98304,46,5291,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973669205436092,973669205436752,973669205461062,973669266524563
c3_14q_decomp_p0-c3-24-r9-1789960444,2026-09-20T20:14:04,c3,build_13b440c3_20260918192735,0.001,7de69de,single,24,9,ok,,1,1024,2,6,59.48,60.9034,973669489866407,973669551011218,61.144811,10080,196864,98304,57,5282,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,973669489906447,973669489907067,973669489930818,973669550994488
c3_14q_decomp_p200-c3-10-r-1-1789960449,2026-09-20T20:14:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,-1,ok,,1,32,2,8,27.36,0.8756,973674282209578,973674283192538,0.98296,1664,262400,4096,47,266,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973674282261728,973674282262378,973674282294479,973674283174267
c3_14q_decomp_p200-c3-10-r0-1789960449,2026-09-20T20:14:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,0,ok,,1,32,2,8,27.36,0.8756,973674589755204,973674590743874,0.98867,1664,262400,4096,50,278,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973674589808694,973674589809354,973674589839825,973674590720633
c3_14q_decomp_p200-c3-10-r1-1789960449,2026-09-20T20:14:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,1,ok,,1,32,2,8,27.36,0.8756,973674897378080,973674898360930,0.98285,1664,262400,4096,40,264,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973674897431121,973674897431821,973674897462201,973674898342800
c3_14q_decomp_p200-c3-10-r2-1789960449,2026-09-20T20:14:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,2,ok,,1,32,2,8,27.36,0.8756,973675205474632,973675206458392,0.98376,1664,262400,4096,46,274,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973675205526962,973675205527672,973675205559633,973675206439402
c3_14q_decomp_p200-c3-10-r3-1789960450,2026-09-20T20:14:10,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,3,ok,,1,32,2,8,27.36,0.8756,973675513935667,973675514926397,0.99073,1664,262400,4096,42,263,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973675513987778,973675513988438,973675514020398,973675514900477
c3_14q_decomp_p200-c3-10-r4-1789960450,2026-09-20T20:14:10,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,4,ok,,1,32,2,8,27.36,0.8756,973675820741346,973675821717055,0.975709,1664,262400,4096,45,255,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973675820794106,973675820794766,973675820825556,973675821706215
c3_14q_decomp_p200-c3-10-r5-1789960450,2026-09-20T20:14:10,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,5,ok,,1,32,2,8,27.36,0.8756,973676129304142,973676130287502,0.98336,1664,262400,4096,51,274,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973676129356852,973676129357472,973676129388733,973676130269101
c3_14q_decomp_p200-c3-10-r6-1789960451,2026-09-20T20:14:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,6,ok,,1,32,2,8,27.36,0.8756,973676437457474,973676438434433,0.976959,1664,262400,4096,37,255,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973676437510194,973676437511144,973676437541235,973676438421923
c3_14q_decomp_p200-c3-10-r7-1789960451,2026-09-20T20:14:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,7,ok,,1,32,2,8,27.36,0.8756,973676745970459,973676746953209,0.98275,1664,262400,4096,35,237,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973676746022960,973676746023590,973676746055260,973676746935879
c3_14q_decomp_p200-c3-10-r8-1789960451,2026-09-20T20:14:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,8,ok,,1,32,2,8,27.36,0.8756,973677052259333,973677053238532,0.979199,1664,262400,4096,35,246,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973677052312373,973677052312963,973677052344574,973677053225022
c3_14q_decomp_p200-c3-10-r9-1789960452,2026-09-20T20:14:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,9,ok,,1,32,2,8,27.36,0.8756,973677358152332,973677359135362,0.98303,1664,262400,4096,36,245,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973677358205153,973677358205923,973677358237453,973677359117252
c3_14q_decomp_p200-c3-9-r-1-1789960452,2026-09-20T20:14:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,-1,ok,,1,128,2,6,21.10,2.7013,973677609471266,973677612267544,2.796278,1248,196864,12288,39,746,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973677609511636,973677609512336,973677609536616,973677612257704
c3_14q_decomp_p200-c3-9-r0-1789960452,2026-09-20T20:14:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,0,ok,,1,128,2,6,21.10,2.7013,973677893841690,973677896637218,2.795528,1248,196864,12288,40,745,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973677893881690,973677893882330,973677893906790,973677896627638
c3_14q_decomp_p200-c3-9-r1-1789960452,2026-09-20T20:14:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,1,ok,,1,128,2,6,21.10,2.7013,973678138738259,973678141537027,2.798768,1248,196864,12288,38,726,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973678138777590,973678138778730,973678138803580,973678141525117
c3_14q_decomp_p200-c3-9-r2-1789960453,2026-09-20T20:14:13,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,2,ok,,1,128,2,6,21.10,2.7013,973678382146424,973678384942872,2.796448,1248,196864,12288,39,748,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973678382186614,973678382187274,973678382211454,973678384932671
c3_14q_decomp_p200-c3-9-r3-1789960453,2026-09-20T20:14:13,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,3,ok,,1,128,2,6,21.10,2.7013,973678665703510,973678668504838,2.801328,1248,196864,12288,41,758,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973678665743890,973678665745020,973678665768800,973678668489787
c3_14q_decomp_p200-c3-9-r4-1789960453,2026-09-20T20:14:13,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,4,ok,,1,128,2,6,21.10,2.7013,973678907625449,973678910426397,2.800948,1248,196864,12288,44,757,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973678907665600,973678907666240,973678907690190,973678910411427
c3_14q_decomp_p200-c3-9-r5-1789960453,2026-09-20T20:14:13,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,5,ok,,1,128,2,6,21.10,2.7013,973679152644250,973679155445398,2.801148,1248,196864,12288,35,749,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973679152684070,973679152684710,973679152709550,973679155430798
c3_14q_decomp_p200-c3-9-r6-1789960454,2026-09-20T20:14:14,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,6,ok,,1,128,2,6,21.10,2.7013,973679435330957,973679438129245,2.798288,1248,196864,12288,47,783,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973679435371398,973679435372188,973679435395878,973679438116885
c3_14q_decomp_p200-c3-9-r7-1789960454,2026-09-20T20:14:14,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,7,ok,,1,128,2,6,21.10,2.7013,973679679723751,973679682522279,2.798528,1248,196864,12288,45,772,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973679679763372,973679679763972,973679679787682,973679682509829
c3_14q_decomp_p200-c3-9-r8-1789960454,2026-09-20T20:14:14,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,8,ok,,1,128,2,6,21.10,2.7013,973679962550500,973679965353878,2.803378,1248,196864,12288,42,756,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973679962590701,973679962591341,973679962615181,973679965336488
c3_14q_decomp_p200-c3-9-r9-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,9,ok,,1,128,2,6,21.10,2.7013,973680205878314,973680208681152,2.802838,1248,196864,12288,46,740,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680205918164,973680205918834,973680205943424,973680208664132
c3_14q_decomp_p200-c3-12-r-1-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,-1,ok,,1,10000,2,1,5.43,54.3000,973680327811493,973680383699382,55.887889,192,33024,160000,352,8714,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680327819143,973680327819883,973680327825683,973680383684732
c3_14q_decomp_p200-c3-12-r0-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,0,ok,,1,10000,2,1,5.43,54.3000,973680418527821,973680474419880,55.892059,192,33024,160000,226,8633,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680418535511,973680418536211,973680418543241,973680474402079
c3_14q_decomp_p200-c3-12-r1-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,1,ok,,1,10000,2,1,5.43,54.3000,973680510124827,973680566014056,55.889229,192,33024,160000,45,8419,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680510132767,973680510133457,973680510139857,973680565999406
c3_14q_decomp_p200-c3-12-r2-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,2,ok,,1,10000,2,1,5.43,54.3000,973680600823724,973680656718253,55.894529,192,33024,160000,49,8448,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680600831884,973680600832574,973680600837904,973680656698353
c3_14q_decomp_p200-c3-12-r3-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,3,ok,,1,10000,2,1,5.43,54.3000,973680691581702,973680747474531,55.892829,192,33024,160000,68,8514,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680691589492,973680691590362,973680691596912,973680747456740
c3_14q_decomp_p200-c3-12-r4-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,4,ok,,1,10000,2,1,5.43,54.3000,973680782524001,973680838418990,55.894989,192,33024,160000,382,8711,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680782532291,973680782532941,973680782539601,973680838398900
c3_14q_decomp_p200-c3-12-r5-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,5,ok,,1,10000,2,1,5.43,54.3000,973680873633512,973680929521991,55.888479,192,33024,160000,234,8658,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680873641232,973680873641902,973680873647483,973680929507321
c3_14q_decomp_p200-c3-12-r6-1789960455,2026-09-20T20:14:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,6,ok,,1,10000,2,1,5.43,54.3000,973680964665083,973681020555762,55.890679,192,33024,160000,798,9092,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973680964672903,973680964673533,973680964680593,973681020539822
c3_14q_decomp_p200-c3-12-r7-1789960456,2026-09-20T20:14:16,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,7,ok,,1,10000,2,1,5.43,54.3000,973681056943626,973681112831675,55.888049,192,33024,160000,38,8389,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973681056951596,973681056952236,973681056959126,973681112818155
c3_14q_decomp_p200-c3-12-r8-1789960456,2026-09-20T20:14:16,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,8,ok,,1,10000,2,1,5.43,54.3000,973681148755734,973681204734434,55.9787,192,33024,160000,342,9473,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973681148763594,973681148764304,973681148771084,973681204630153
c3_14q_decomp_p200-c3-12-r9-1789960456,2026-09-20T20:14:16,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,9,ok,,1,10000,2,1,5.43,54.3000,973681240307560,973681296193069,55.885509,192,33024,160000,586,9020,1,c3_14q_decomp_p200,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=200,973681240315400,973681240316010,973681240323150,973681296182589
