run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,t_first_dma_done_ns,t_start_written_ns,t_first_cid_ns,t_batch_done_ns
c3_14q_decomp_smoke-c3-7-r-1-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,497071971272403,497072094215832,122.943429,832,131328,524288,50,19202,1,c3_14q_decomp_smoke,0,1,0,0,,497071971300143,497071971300663,497071971346134,497072094197772
c3_14q_decomp_smoke-c3-7-r0-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,0,ok,,1,8192,2,4,14.84,121.6020,497072246626257,497072369563816,122.937559,832,131328,524288,35,18407,1,c3_14q_decomp_smoke,0,1,0,0,,497072246653477,497072246654097,497072246676637,497072369549956
c3_14q_decomp_smoke-c3-7-r1-1788500049,2026-09-03T22:34:09,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,1,ok,,1,8192,2,4,14.84,121.6020,497072514538226,497072637489366,122.95114,832,131328,524288,772,20129,1,c3_14q_decomp_smoke,0,1,0,0,,497072514565387,497072514566077,497072514583827,497072637463186
c3_14q_decomp_p0-c3-7-r-1-1788500082,2026-09-03T22:34:42,c3,build_63329aaf_20260830175903,0.000,e9b23c4,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,497105178686749,497105301629318,122.942569,832,131328,524288,621,19976,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497105178713699,497105178714329,497105178740519,497105301610978
c3_14q_decomp_p0-c3-4-r6-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,6,ok,,1,1000,2,2,8.94,8.9400,497326862749485,497326871888226,9.138741,512,65792,32000,27,871,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326862763995,497326862764675,497326862782645,497326871869816
c3_14q_decomp_p0-c3-4-r7-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,7,ok,,1,1000,2,2,8.94,8.9400,497326945500943,497326954635054,9.134111,512,65792,32000,26,855,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497326945515313,497326945515993,497326945533113,497326954643984
c3_14q_decomp_p0-c3-4-r8-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,8,ok,,1,1000,2,2,8.94,8.9400,497327030682305,497327039828806,9.146501,512,65792,32000,26,881,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327030696345,497327030697135,497327030714665,497327039804336
c3_14q_decomp_p0-c3-4-r9-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,4,9,ok,,1,1000,2,2,8.94,8.9400,497327112876757,497327122006118,9.129361,512,65792,32000,25,896,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327112891167,497327112892187,497327112908997,497327122012428
c3_14q_decomp_p0-c3-3-r-1-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,-1,ok,,1,4000,2,2,8.58,34.3360,497327197247561,497327232598104,35.350543,448,65792,128000,27,4115,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327197262441,497327197263011,497327197281011,497327232232800
c3_14q_decomp_p0-c3-3-r0-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,0,ok,,1,4000,2,2,8.58,34.3360,497327350867567,497327385866477,34.99891,448,65792,128000,563,4769,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327350881617,497327350882127,497327350901147,497327385852167
c3_14q_decomp_p0-c3-3-r1-1788500304,2026-09-03T22:38:24,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,1,ok,,1,4000,2,2,8.58,34.3360,497327499518004,497327534521034,35.00303,448,65792,128000,48,4259,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327499531784,497327499532374,497327499558284,497327534502024
c3_14q_decomp_p0-c3-3-r2-1788500305,2026-09-03T22:38:25,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,2,ok,,1,4000,2,2,8.58,34.3360,497327648173030,497327683175631,35.002601,448,65792,128000,407,4642,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327648186801,497327648187521,497327648208341,497327683157670
c3_14q_decomp_p0-c3-3-r3-1788500305,2026-09-03T22:38:25,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,3,ok,,1,4000,2,2,8.58,34.3360,497327797827147,497327832823557,34.99641,448,65792,128000,200,4378,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327797841327,497327797842017,497327797860078,497327832812887
c3_14q_decomp_p0-c3-3-r4-1788500305,2026-09-03T22:38:25,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,4,ok,,1,4000,2,2,8.58,34.3360,497327954865958,497327989875898,35.00994,448,65792,128000,836,4963,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497327954879938,497327954880978,497327954903308,497327989850318
c3_14q_decomp_p0-c3-3-r5-1788500305,2026-09-03T22:38:25,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,5,ok,,1,4000,2,2,8.58,34.3360,497328106995949,497328141994929,34.99898,448,65792,128000,37,4138,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497328107009780,497328107010350,497328107027940,497328141980349
c3_14q_decomp_p0-c3-3-r6-1788500305,2026-09-03T22:38:25,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,6,ok,,1,4000,2,2,8.58,34.3360,497328265970529,497328300968979,34.99845,448,65792,128000,235,4251,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497328265984510,497328265985050,497328266003370,497328300955559
c3_14q_decomp_p0-c3-3-r7-1788500305,2026-09-03T22:38:25,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,7,ok,,1,4000,2,2,8.58,34.3360,497328373415474,497328408418414,35.00294,448,65792,128000,359,4922,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497328373429924,497328373430724,497328373449274,497328408399974
c3_14q_decomp_p0-c3-3-r8-1788500305,2026-09-03T22:38:25,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,8,ok,,1,4000,2,2,8.58,34.3360,497328524115161,497328559112051,34.99689,448,65792,128000,34,3963,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497328524129191,497328524129851,497328524147542,497328559098981
c3_14q_decomp_p0-c3-3-r9-1788500306,2026-09-03T22:38:26,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,3,9,ok,,1,4000,2,2,8.58,34.3360,497328671246273,497328706258543,35.01227,448,65792,128000,33,3917,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497328671260943,497328671261473,497328671278563,497328706230443
c3_14q_decomp_p0-c3-2-r-1-1788500306,2026-09-03T22:38:26,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,-1,ok,,1,8192,2,3,11.71,95.9611,497328859634087,497328956930730,97.296643,624,98560,393216,58,13970,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497328859654507,497328859655177,497328859675047,497328956908000
c3_14q_decomp_p0-c3-2-r0-1788500306,2026-09-03T22:38:26,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,0,ok,,1,8192,2,3,11.71,95.9611,497329103257264,497329200541837,97.284573,624,98560,393216,640,14463,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497329103277464,497329103278104,497329103297414,497329200530306
c3_14q_decomp_p0-c3-2-r1-1788500306,2026-09-03T22:38:26,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,1,ok,,1,8192,2,3,11.71,95.9611,497329352526297,497329449817520,97.291223,624,98560,393216,484,14265,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497329352546677,497329352547327,497329352567917,497329449800260
c3_14q_decomp_p0-c3-2-r2-1788500307,2026-09-03T22:38:27,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,2,ok,,1,8192,2,3,11.71,95.9611,497329596137883,497329693430946,97.293063,624,98560,393216,50,13723,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497329596157993,497329596158603,497329596178784,497329693411616
c3_14q_decomp_p0-c3-2-r3-1788500307,2026-09-03T22:38:27,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,3,ok,,1,8192,2,3,11.71,95.9611,497329842307005,497329939598658,97.291653,624,98560,393216,345,14060,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497329842327125,497329842327785,497329842347076,497329939580668
c3_14q_decomp_p0-c3-2-r4-1788500307,2026-09-03T22:38:27,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,4,ok,,1,8192,2,3,11.71,95.9611,497330086866111,497330184327786,97.461675,624,98560,393216,499,14611,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497330086886801,497330086887461,497330086903352,497330184139434
c3_14q_decomp_p0-c3-2-r5-1788500307,2026-09-03T22:38:27,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,5,ok,,1,8192,2,3,11.71,95.9611,497330331962273,497330429252016,97.289743,624,98560,393216,402,14350,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497330331983193,497330331983823,497330331999993,497330429236245
c3_14q_decomp_p0-c3-2-r6-1788500308,2026-09-03T22:38:28,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,6,ok,,1,8192,2,3,11.71,95.9611,497330577179855,497330674465858,97.286003,624,98560,393216,496,13939,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497330577200695,497330577201915,497330577218735,497330674454138
c3_14q_decomp_p0-c3-2-r7-1788500308,2026-09-03T22:38:28,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,7,ok,,1,8192,2,3,11.71,95.9611,497330826421008,497330923712331,97.291323,624,98560,393216,424,14088,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497330826441038,497330826441778,497330826458558,497330923693901
c3_14q_decomp_p0-c3-2-r8-1788500308,2026-09-03T22:38:28,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,8,ok,,1,8192,2,3,11.71,95.9611,497331072408298,497331169703961,97.295663,624,98560,393216,807,15120,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497331072428158,497331072428938,497331072446599,497331169682391
c3_14q_decomp_p0-c3-2-r9-1788500308,2026-09-03T22:38:28,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,2,9,ok,,1,8192,2,3,11.71,95.9611,497331318892203,497331416184056,97.291853,624,98560,393216,275,19099,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497331318912554,497331318913204,497331318931994,497331416165276
c3_14q_decomp_p0-c3-1-r-1-1788500309,2026-09-03T22:38:29,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,-1,ok,,1,24576,2,2,8.58,210.9604,497331535669561,497331750521720,214.852159,416,65792,786432,333,39035,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497331535683302,497331535683942,497331535698962,497331750488740
c3_14q_decomp_p0-c3-1-r0-1788500309,2026-09-03T22:38:29,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,0,ok,,1,24576,2,2,8.58,210.9604,497331864453030,497332079289719,214.836689,416,65792,786432,327,38415,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497331864467900,497331864468540,497331864484820,497332079271618
c3_14q_decomp_p0-c3-1-r1-1788500309,2026-09-03T22:38:29,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,1,ok,,1,24576,2,2,8.58,210.9604,497332202492501,497332417325379,214.832878,416,65792,786432,408,36778,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497332202506521,497332202507111,497332202522231,497332417311249
c3_14q_decomp_p0-c3-1-r2-1788500310,2026-09-03T22:38:30,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,2,ok,,1,24576,2,2,8.58,210.9604,497332534945276,497332749774994,214.829718,416,65792,786432,268,36474,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497332534960016,497332534960826,497332534979866,497332749765084
c3_14q_decomp_p0-c3-1-r3-1788500310,2026-09-03T22:38:30,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,3,ok,,1,24576,2,2,8.58,210.9604,497332864310730,497333079139659,214.828929,416,65792,786432,414,36154,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497332864324300,497332864325010,497332864343190,497333079129748
c3_14q_decomp_p0-c3-1-r4-1788500310,2026-09-03T22:38:30,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,4,ok,,1,24576,2,2,8.58,210.9604,497333193305380,497333408317681,215.012301,416,65792,786432,280,36688,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497333193318711,497333193319351,497333193334551,497333408123959
c3_14q_decomp_p0-c3-1-r5-1788500310,2026-09-03T22:38:30,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,5,ok,,1,24576,2,2,8.58,210.9604,497333523089279,497333737919637,214.830358,416,65792,786432,228,37588,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497333523103939,497333523104569,497333523120639,497333737907707
c3_14q_decomp_p0-c3-1-r6-1788500311,2026-09-03T22:38:31,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,6,ok,,1,24576,2,2,8.58,210.9604,497333857890467,497334072728396,214.837929,416,65792,786432,269,36547,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497333857903927,497333857904647,497333857923048,497334072709256
c3_14q_decomp_p0-c3-1-r7-1788500311,2026-09-03T22:38:31,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,7,ok,,1,24576,2,2,8.58,210.9604,497334195336622,497334410171071,214.834449,416,65792,786432,230,36937,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497334195350322,497334195350962,497334195368083,497334410155651
c3_14q_decomp_p0-c3-1-r8-1788500311,2026-09-03T22:38:31,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,8,ok,,1,24576,2,2,8.58,210.9604,497334523964039,497334738794308,214.830269,416,65792,786432,228,35471,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497334523977729,497334523978359,497334523994799,497334738782178
c3_14q_decomp_p0-c3-1-r9-1788500312,2026-09-03T22:38:32,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,1,9,ok,,1,24576,2,2,8.58,210.9604,497334852231372,497335067066791,214.835419,416,65792,786432,364,36591,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497334852245212,497334852245822,497334852262663,497335067049161
c3_14q_decomp_p0-c3-21-r-1-1788500312,2026-09-03T22:38:32,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,-1,ok,,1,10000,2,12,43.24,432.4000,497335578201013,497336012320195,434.119182,3392,393472,1920000,250,108971,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497335578278944,497335578279684,497335578834759,497336012285595
c3_14q_decomp_p0-c3-21-r0-1788500313,2026-09-03T22:38:33,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,0,ok,,1,10000,2,12,43.24,432.4000,497336428918662,497336863016333,434.097671,3392,393472,1920000,640,74158,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497336429008883,497336429009583,497336429605138,497336863003083
c3_14q_decomp_p0-c3-21-r1-1788500314,2026-09-03T22:38:34,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,1,ok,,1,10000,2,12,43.24,432.4000,497337319576630,497337753670721,434.094091,3392,393472,1920000,858,77032,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497337319654940,497337319655460,497337319700811,497337753661301
c3_14q_decomp_p0-c3-21-r2-1788500315,2026-09-03T22:38:35,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,2,ok,,1,10000,2,12,43.24,432.4000,497338177268698,497338611369100,434.100402,3392,393472,1920000,621,75892,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497338177346009,497338177346619,497338177392539,497338611352309
c3_14q_decomp_p0-c3-21-r3-1788500316,2026-09-03T22:38:36,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,3,ok,,1,10000,2,12,43.24,432.4000,497339061114978,497339495209099,434.094121,3392,393472,1920000,636,75285,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497339061192778,497339061193758,497339061239479,497339495199319
c3_14q_decomp_p0-c3-21-r4-1788500317,2026-09-03T22:38:37,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,4,ok,,1,10000,2,12,43.24,432.4000,497339948941927,497340383041969,434.100042,3392,393472,1920000,659,73823,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497339949019918,497339949020718,497339949066759,497340383025319
c3_14q_decomp_p0-c3-21-r5-1788500317,2026-09-03T22:38:37,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,5,ok,,1,10000,2,12,43.24,432.4000,497340833968169,497341268062401,434.094232,3392,393472,1920000,594,75479,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497340834046110,497340834046640,497340834092350,497341268052821
c3_14q_decomp_p0-c3-21-r6-1788500318,2026-09-03T22:38:38,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,6,ok,,1,10000,2,12,43.24,432.4000,497341720905320,497342155004081,434.098761,3392,393472,1920000,656,75878,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497341720983381,497341720983921,497341721030391,497342154989891
c3_14q_decomp_p0-c3-21-r7-1788500319,2026-09-03T22:38:39,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,7,ok,,1,10000,2,12,43.24,432.4000,497342572973502,497343007066983,434.093481,3392,393472,1920000,632,73089,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497342573051303,497342573051873,497342573097583,497343007057333
c3_14q_decomp_p0-c3-21-r8-1788500320,2026-09-03T22:38:40,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,8,ok,,1,10000,2,12,43.24,432.4000,497343461001083,497343895102715,434.101632,3392,393472,1920000,753,76279,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497343461078954,497343461079594,497343461125525,497343895085285
c3_14q_decomp_p0-c3-21-r9-1788500321,2026-09-03T22:38:41,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,21,9,ok,,1,10000,2,12,43.24,432.4000,497344309680112,497344743777643,434.097531,3392,393472,1920000,618,75082,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497344309757822,497344309758442,497344309803903,497344743764153
c3_14q_decomp_p0-c3-23-r-1-1788500322,2026-09-03T22:38:42,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,-1,ok,,1,4000,2,12,42.85,171.4080,497345191736503,497345363915646,172.179143,3136,393472,768000,621,29010,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497345191814084,497345191814644,497345191860725,497345363893005
c3_14q_decomp_p0-c3-23-r0-1788500322,2026-09-03T22:38:42,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,0,ok,,1,4000,2,12,42.85,171.4080,497345759532512,497345931699914,172.167402,3136,393472,768000,650,29014,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497345759610603,497345759611413,497345759657374,497345931688224
c3_14q_decomp_p0-c3-23-r1-1788500323,2026-09-03T22:38:43,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,1,ok,,1,4000,2,12,42.85,171.4080,497346321819666,497346493994348,172.174682,3136,393472,768000,727,30359,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497346321896707,497346321897887,497346321944307,497346493975788
c3_14q_decomp_p0-c3-23-r2-1788500324,2026-09-03T22:38:44,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,2,ok,,1,4000,2,12,42.85,171.4080,497346897057629,497347069228881,172.171252,3136,393472,768000,682,40545,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497346897135170,497346897135960,497346897506684,497347069214671
c3_14q_decomp_p0-c3-23-r3-1788500324,2026-09-03T22:38:44,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,3,ok,,1,4000,2,12,42.85,171.4080,497347459121701,497347631290333,172.168632,3136,393472,768000,186,43247,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497347459199532,497347459200162,497347459552155,497347631277603
c3_14q_decomp_p0-c3-23-r4-1788500325,2026-09-03T22:38:45,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,4,ok,,1,4000,2,12,42.85,171.4080,497348039544366,497348211717288,172.172922,3136,393472,768000,626,28989,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497348039633767,497348039634467,497348040019551,497348211701528
c3_14q_decomp_p0-c3-23-r5-1788500325,2026-09-03T22:38:45,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,5,ok,,1,4000,2,12,42.85,171.4080,497348646812190,497348818979412,172.167222,3136,393472,768000,329,29537,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497348646889070,497348646889590,497348646936001,497348818968181
c3_14q_decomp_p0-c3-23-r6-1788500326,2026-09-03T22:38:46,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,6,ok,,1,4000,2,12,42.85,171.4080,497349215369336,497349387535898,172.166562,3136,393472,768000,178,28131,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497349215446057,497349215446687,497349215493777,497349387525108
c3_14q_decomp_p0-c3-23-r7-1788500326,2026-09-03T22:38:46,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,7,ok,,1,4000,2,12,42.85,171.4080,497349823371147,497349995552929,172.181782,3136,393472,768000,1225,29760,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497349823448838,497349823449418,497349823495808,497349995527629
c3_14q_decomp_p0-c3-23-r8-1788500327,2026-09-03T22:38:47,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,8,ok,,1,4000,2,12,42.85,171.4080,497350426842333,497350599017325,172.174992,3136,393472,768000,600,30238,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497350426920533,497350426921133,497350426967174,497350598998415
c3_14q_decomp_p0-c3-23-r9-1788500328,2026-09-03T22:38:48,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,23,9,ok,,1,4000,2,12,42.85,171.4080,497351035418229,497351207584021,172.165792,3136,393472,768000,443,29749,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497351035495580,497351035496200,497351035542511,497351207574241
c3_14q_decomp_p0-c3-22-r-1-1788500328,2026-09-03T22:38:48,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,-1,ok,,1,400,2,14,50.12,20.0496,497351747470071,497351767745634,20.275563,4192,458752,89600,40,3293,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497351747560382,497351747561062,497351747613602,497351767726624
c3_14q_decomp_p0-c3-22-r0-1788500329,2026-09-03T22:38:49,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,0,ok,,1,400,2,14,50.12,20.0496,497352261186619,497352281461302,20.274683,4192,458752,89600,35,3209,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497352261276590,497352261277310,497352261330450,497352281443282
c3_14q_decomp_p0-c3-22-r1-1788500329,2026-09-03T22:38:49,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,1,ok,,1,400,2,14,50.12,20.0496,497352775693705,497352795964508,20.270803,4192,458752,89600,41,3382,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497352775783826,497352775784546,497352775837256,497352795949347
c3_14q_decomp_p0-c3-22-r2-1788500330,2026-09-03T22:38:50,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,2,ok,,1,400,2,14,50.12,20.0496,497353286885278,497353307163220,20.277942,4192,458752,89600,52,4094,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497353286975088,497353286975718,497353287029959,497353307141540
c3_14q_decomp_p0-c3-22-r3-1788500330,2026-09-03T22:38:50,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,3,ok,,1,400,2,14,50.12,20.0496,497353800862478,497353821134941,20.272463,4192,458752,89600,222,3412,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497353800952029,497353800952649,497353801488974,497353821118181
c3_14q_decomp_p0-c3-22-r4-1788500331,2026-09-03T22:38:51,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,4,ok,,1,400,2,14,50.12,20.0496,497354313441645,497354333710087,20.268442,4192,458752,89600,32,3204,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497354313532186,497354313533236,497354314196542,497354333698497
c3_14q_decomp_p0-c3-22-r5-1788500331,2026-09-03T22:38:51,c3,build_63329aaf_20260830175903,0.000,a1eefb5,single,22,5,ok,,1,400,2,14,50.12,20.0496,497354827709208,497354847991481,20.282273,4192,458752,89600,605,3959,1,c3_14q_decomp_p0,0,1,0,0,decomp; batch_server v7; dma STRM_POLL_US=0,497354827799199,497354827799899,497354827852620,497354847964991
